sg,id,type,temp,comment,time,__acc_reading_doc_id,__acc_reading_data_id,timepoint,ph,pressure
,manual,manual,14.5,,1678658400000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,FcKLyJqC2OiRH3b3MdwylwDumt94eK,2023-03-12T22:00:00.000Z
,manual,manual,14.7,,1678647600000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,MHSGOrJR8AyqjyX4hK5y6ErwYChnQj,2023-03-12T19:00:00.000Z
,manual,manual,14.6,,1678633200000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,7qEta6GM1HnXcQ7YOQaxxhJ739cuci,2023-03-12T15:00:00.000Z
,manual,manual,14.1,,1678620600000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,FGn6gTlZLpJExezlu417UWgyotlPTV,2023-03-12T11:30:00.000Z
,manual,manual,14.7,,1678608000000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,GtIdlIKjbIlaYIW4ZvBlIBBdy3Gxld,2023-03-12T08:00:00.000Z
,manual,manual,14.4,,1678573800000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,F09aCaBJwxoqYWilmyvIwfUJZb8MQw,2023-03-11T22:30:00.000Z
,manual,manual,14.2,,1678546800000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,33NMoxnBZzO2IAMsHlRMxo1ecK4deG,2023-03-11T15:00:00.000Z
,manual,manual,14.2,,1678527000000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,0VxCgNcXsK8F585aceNWYDD4upUgsK,2023-03-11T09:30:00.000Z
,manual,manual,14.2,,1678488300000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,9w0pbviUPxQODOJNhcnXytg0wZQDpb,2023-03-10T22:45:00.000Z
,manual,manual,14.4,,1678474800000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,NqmyQ3n4vAMuFNtJE1CmmgPZRXe9tk,2023-03-10T19:00:00.000Z
,manual,manual,14.4,,1678428000000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,xQLN04iHDVUUVqLFHrjU8FipEwOIQT,2023-03-10T06:00:00.000Z
,manual,manual,14,,1678402800000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,SbvlW02QLWLs0ysyF5jQxwREPy4MPM,2023-03-09T23:00:00.000Z
