type,id,time,comment,sg,temp,__acc_reading_doc_id,__acc_reading_data_id,timepoint,ph,pressure
manual,manual,1762290000000,,,16.8,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,CA5bY36M2wsGuqpouQtH5CiLn8GhGR,2025-11-04T21:00:00.000Z
manual,manual,1762275600000,,,16.3,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,OmKd8giBMdxNKykybOPOztAiweT4y6,2025-11-04T17:00:00.000Z
manual,manual,1762237800000,,,15.9,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,Rnglwm3WIe0YerqgqWu6BgTE6MAW2S,2025-11-04T06:30:00.000Z
manual,manual,1762196400000,,,16.3,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,JXCFfpML7AX81tfn3hd3lHtv6HmsWA,2025-11-03T19:00:00.000Z
manual,manual,1761332400000,,,17,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,Kb72ioJUvXQwx9ykzJFflLB4QH6kHY,2025-10-24T19:00:00.000Z
manual,manual,1761321600000,,,16.2,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,tIZxYRraqTPZBCvfngaxKFwE8Tgb5Y,2025-10-24T16:00:00.000Z
manual,manual,1761310800000,,,16.4,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,wvBhfL98GucF72R54vH4N0HZYCGmsz,2025-10-24T13:00:00.000Z
manual,manual,1761285600000,,,16.3,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,UPnVSTNahsBhpf3PEq8RxuH4bs1WFd,2025-10-24T06:00:00.000Z
manual,manual,1761242400000,,,16,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,FYAyhC7u5nxkQX9CyN2OVkopBRPLg9,2025-10-23T18:00:00.000Z
manual,manual,1761228000000,,,16.6,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,wR9qG88rHhcLf4LjADW3YmGOqxa5Lq,2025-10-23T14:00:00.000Z
