temp,comment,type,time,id,sg,__acc_reading_doc_id,__acc_reading_data_id,timepoint,pressure,ph
16.7,,manual,1668018600000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,aQpO9irHuGtHAb8tLfnAVpvaKqFGWD,2022-11-09T18:30:00.000Z,,
16.7,,manual,1668006000000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,xvzzp9AGQwVCukMPWTMY8MiX4cYqF6,2022-11-09T15:00:00.000Z,,
16.6,,manual,1667991600000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,g7PbA1aCuilb1X7FlBhj3TCWTb623n,2022-11-09T11:00:00.000Z,,
16.2,,manual,1667977200000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,eNG33wnzHS4qePRiRKlyAv1sILJsmC,2022-11-09T07:00:00.000Z,,
16.2,,manual,1667971800000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,M8bo1lglO1SJRn93VGuDMBDKBvRhYq,2022-11-09T05:30:00.000Z,,
16.3,,manual,1667952000000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,YBnCHIWh9jlKiVuZKtWPhws9s13yLT,2022-11-09T00:00:00.000Z,,
16.7,,manual,1667934000000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,6zC2EfROeVYtypQIZ4YJq1GTleo4zE,2022-11-08T19:00:00.000Z,,
15.9,,manual,1667919600000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,uVqAt1dZE8OiTIAir38CXOnmliiMTy,2022-11-08T15:00:00.000Z,,
16.4,,manual,1667905200000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,anxuKSMHD5AMX6prBhJb7Ro45WgUOP,2022-11-08T11:00:00.000Z,,
16.2,,manual,1667890856408,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,wPtsAYBYOjOgCXe1bc6Lo3sRtAfXGZ,2022-11-08T07:00:56.408Z,,
16.1,,manual,1667876400000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,pKy3IyGsCmab0R2q97Fa2YP5YDlULa,2022-11-08T03:00:00.000Z,,
16.1,,manual,1667862000000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,NIpfXFXHiSNUxVT9LAH6sORm6DCMWT,2022-11-07T23:00:00.000Z,,
18.7,,manual,1667845800000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,VVVkW7OdRIPhaBod1emKtMKSGTByh5,2022-11-07T18:30:00.000Z,,
