sg,comment,temp,time,type,id,__acc_reading_doc_id,__acc_reading_data_id,timepoint,ph,pressure
,,18.9,1605293254009,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,sJDQ5HJjush04bxipWnE,2020-11-13T18:47:34.009Z,,
,,18.1,1605268198365,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,IhurfVFeE5P0GDK5stMq,2020-11-13T11:49:58.365Z,,
,,18.6,1605251361312,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,s3t7M5IgBdurg6goUl7o,2020-11-13T07:09:21.312Z,,
,,18.2,1605220580393,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,ordMDh954jI47qBPx73d,2020-11-12T22:36:20.393Z,,
,,18.7,1605201018536,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,kLuMDM3JNFn18C3JinHe,2020-11-12T17:10:18.536Z,,
,,18.9,1605182071813,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,TTycS12EzSMEos9xLHp6,2020-11-12T11:54:31.813Z,,
,,18.2,1605165687332,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,ABaV6nSTjoW41RBKQmV0,2020-11-12T07:21:27.332Z,,
,,18.7,1605136637776,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,qPeSGVXMTDal80IslJVM,2020-11-11T23:17:17.776Z,,
,,18.7,1605129271481,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,S7Htq2UE2mMSOzk14SnT,2020-11-11T21:14:31.481Z,,
,,18.8,1605111045092,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,O4jBsCoiKZ386JxL7KtA,2020-11-11T16:10:45.092Z,,
,,18,1605078344668,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,LPy0QznJuVZKZIIDnYXk,2020-11-11T07:05:44.668Z,,
,,18,1605048228802,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,glKM6iA3qenwTLcDbxT9,2020-11-10T22:43:48.802Z,,
,,18.7,1605028520824,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,LKSroTofxeSwcRL13j41,2020-11-10T17:15:20.824Z,,
,,18.1,1605005733585,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,Nx69JNZCdyL7cvT8YhML,2020-11-10T10:55:33.585Z,,
,,18.2,1604989189138,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,Q4uQh8LnaEBH8tMYLHOe,2020-11-10T06:19:49.138Z,,
,,18.1,1604958411134,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,wzgemMvm07L0NJO6u0IR,2020-11-09T21:46:51.134Z,,
,,18.8,1604939702617,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,NxZguZ7KTfoOCUNcPOMa,2020-11-09T16:35:02.617Z,,
,,18.4,1604923045807,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,fpjwTNLq1XRgcZZpneI8,2020-11-09T11:57:25.807Z,,
,,18.2,1604906734510,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,oWPEGgR5M5zSzQLoruDX,2020-11-09T07:25:34.510Z,,
,,18.1,1604875244920,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,tHqIayMqZ8Fv6VQ1IroQ,2020-11-08T22:40:44.920Z,,
,,18.5,1604858316068,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,j091IsXdRGIiK9Jn1VJE,2020-11-08T17:58:36.068Z,,
,,18.2,1604828363576,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,vvuZEQsuy5XRlJydPRn3,2020-11-08T09:39:23.576Z,,
,,18.2,1604794323427,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,jFESenuBVE7Bx4iuhhb4,2020-11-08T00:12:03.427Z,,
,,18.4,1604767415042,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,iWGkg9Eb5lsyPkaDuYgE,2020-11-07T16:43:35.042Z,,
,,18.7,1604751881114,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,tbWQf6EpGvS5GII9C0h4,2020-11-07T12:24:41.114Z,,
,,18,1604739266216,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,VcDbOKRTrYhjCA8b79RC,2020-11-07T08:54:26.216Z,,
,,18.1,1604706184876,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,vYXh1Bmn06mGiHlgWCMv,2020-11-06T23:43:04.876Z,,
,,18.2,1604691708951,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,zXZ5QEb5flj7iLoGatDH,2020-11-06T19:41:48.951Z,,
,,18.2,1604664333670,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,0lpS2kQ53tvnEsbMsjk7,2020-11-06T12:05:33.670Z,,
,,18.3,1604648159612,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,db7BhHkr8ATXp6GPtoXZ,2020-11-06T07:35:59.612Z,,
,,18.8,1604615404727,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,cYHe6sSNQD8gJ7oRXcZY,2020-11-05T22:30:04.727Z,,
,,18.7,1604594161799,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,ru3BsrJNSEpp6ok095Mc,2020-11-05T16:36:01.799Z,,
,,18.3,1604574054233,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,TInJNGIHXrzyzFqj4kar,2020-11-05T11:00:54.233Z,,
,,18.3,1604565890472,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,Wb7W0SP0cmSxdtL0mDcQ,2020-11-05T08:44:50.472Z,,
,,18.8,1604530077683,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,tVYtmgmVAfnizej9smUk,2020-11-04T22:47:57.683Z,,
1.007,,21.5,1604516520000,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,lYJWAlwBU57ZSr14CjE92BGVE11drd,2020-11-04T19:02:00.000Z,,
,no bubbles.,18,1604514600000,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,xIw0ZK2m1FkeUXxXqqZm,2020-11-04T18:30:00.000Z,,1.450377
,no bubbles.,18.1,1604507414254,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,QCgHgiW29UDP8g0DVG3k,2020-11-04T16:30:14.254Z,,1.450377
,no bubbles.,18.7,1604492794167,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,qlksTKQ8cFna6eivcK3G,2020-11-04T12:26:34.167Z,,1.450377
,no bubbles.,18.4,1604473887031,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,H9FBY6FwdDKbyM4p20ka,2020-11-04T07:11:27.031Z,,1.450377
,no bubbles.,18.7,1604442600000,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,7GaFDtKsvcS4jdB0gbFW,2020-11-03T22:30:00.000Z,,1.450377
,no bubbles.,18.2,1604428245440,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,mc5uHLoLudzE9cg2XJmf,2020-11-03T18:30:45.440Z,,1.450377
,no bubbles.,18.4,1604405813833,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,7PwA6cmNqArlYBziThUs,2020-11-03T12:16:53.833Z,,1.450377
,no bubbles.,18.6,1604386002755,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,p9axGb5y1lML78DYPkFm,2020-11-03T06:46:42.755Z,,1.450377
,no bubbles,18.1,1604359796341,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,aPNJRN9XJwri13hM5EL3,2020-11-02T23:29:56.341Z,,1.450377
,no bubbles.,18.5,1604336856168,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,7FbRCdI7eXHDcJw345Ee,2020-11-02T17:07:36.168Z,,1.450377
,,18.2,1604319871042,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,528nlUGMMIvllEVDA1w7,2020-11-02T12:24:31.042Z,,
,,18,1604300996496,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,m5ZFeyLLcr1gclXl8FXS,2020-11-02T07:09:56.496Z,,
,no bubbles.,18.4,1604270320168,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,HaXBkarI7MGNBecmyiLu,2020-11-01T22:38:40.168Z,,1.450377
,no bubbles,18,1604252509288,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,fvTNxDrZsT1m81266ULP,2020-11-01T17:41:49.288Z,,1.450377
,no bubbles.,18.5,1604233353052,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,OzMSma12OesYvBBRhVRz,2020-11-01T12:22:33.052Z,,1.450377
,no bubbles.,18.7,1604217662063,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,18268w5Rwsf3SItAyJob,2020-11-01T08:01:02.063Z,,1.450377
NaN,no bubbles.,18.3,1604184234316,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,GzKH7GTon760gbdb6yDf,2020-10-31T22:43:54.316Z,NaN,1.450377
NaN,no bubbles.,18,1604168728866,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,xU8x8m4Pjf9jkdv7VuDm,2020-10-31T18:25:28.866Z,NaN,1.450377
,no bubbles.,18,1604150482902,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,eToF1JIpOhuwFLrSYv9M,2020-10-31T13:21:22.902Z,,1.450377
,no bubbles.,18.8,1604129566337,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,ovfpFxmzMt545rEdlttJ,2020-10-31T07:32:46.337Z,,1.450377
,no bubbles.,18.7,1604097712004,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,mJ4e8I9D78BGZBvR0li3,2020-10-30T22:41:52.004Z,,1.450377
,no bubbles.,18.5,1604079382645,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,YqCngLVH0zdjdwH0dPES,2020-10-30T17:36:22.645Z,,1.450377
,no bubbles.,18.4,1604063321941,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,wtOiAFfXAOGdKQm1LKM7,2020-10-30T13:08:41.941Z,,1.450377
,no bubbles.,18.2,1604042996654,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,3QYEAIH89a8mobYzaCvV,2020-10-30T07:29:56.654Z,,1.450377
,no bubbles.,18.2,1604011429259,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,PXvb9DMD99ahnplGASYC,2020-10-29T22:43:49.259Z,,14.503774
NaN,no bubbles.,18.3,1603998342153,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,66h0OP9mgLVStRyeIMzF,2020-10-29T19:05:42.153Z,NaN,1.450377
,no bubbles.,18.4,1603971850688,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,bdnyHxmTZFtUID5emLXm,2020-10-29T11:44:10.688Z,,7.251887
NaN,no bubbles,18.9,1603956247623,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,Fq3maOylrqTHuVqqHUmv,2020-10-29T07:24:07.623Z,NaN,7.251887
NaN,no bubbles.,18.9,1603925757465,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,D4RrOQS45oFelHpqIPr6,2020-10-28T22:55:57.465Z,NaN,7.251887
,no bubbles.,18.7,1603907542989,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,d3gwqKVNylLjuJzNUywk,2020-10-28T17:52:22.989Z,,14.503774
NaN,no bubbles.,18.9,1603889034658,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,oiCMXB9TcW8XdEwc5lH1,2020-10-28T12:43:54.658Z,NaN,14.503774
NaN,no bubbles.,18,1603868934962,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,qQsewBggZZoz1LYMukCp,2020-10-28T07:08:54.962Z,NaN,14.503774
NaN,no bubbles.,18.5,1603840586850,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,f6siV6YdH7mDCZghRvhR,2020-10-27T23:16:26.850Z,NaN,29.007548
,no bubbles.,18.4,1603827034935,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,bcLRRwuWKkibsrfEx2DB,2020-10-27T19:30:34.935Z,,29.007548
,no bubbles.,18.9,1603809725884,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,00KxTTE69kYzfIBEq8k2,2020-10-27T14:42:05.884Z,,43.511321
,no bubbles.,18.9,1603797572352,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,CSEjp8hhGaGFurlPe68l,2020-10-27T11:19:32.352Z,,29.007548
,no bubbles.,18.2,1603779937739,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,YzTMqfrHLLYQYlIArIJa,2020-10-27T06:25:37.739Z,,29.007548
,no bubbles.,18.1,1603752335087,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,iDzgejMI9gSclav2KRJ0,2020-10-26T22:45:35.087Z,,72.518869
,no bubbles.,18.1,1603742061170,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,l0TFZUzltWXH3DTYaC40,2020-10-26T19:54:21.170Z,,145.037738
,no bubbles.,19.6,1603723426698,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,J89tHe8zxr0jxHKq3mHU,2020-10-26T14:43:46.698Z,,174.045285
,no bubbles.,19.7,1603703895852,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,jv9jWWl2au676PcAcbol,2020-10-26T09:18:15.852Z,,290.075476
NaN,no bubbles.,19.1,1603694783007,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,SV6HBHjvm9I6nvQr7wpi,2020-10-26T06:46:23.007Z,NaN,362.594344
,no bubbles.,19.1,1603683014907,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,O5CO4Odr984XpWbJOb4H,2020-10-26T03:30:14.907Z,,580.150951
,many bubbles.,21,1603657800000,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,VwUuoZLujObOZYVhWio4,2020-10-25T20:30:00.000Z,,725.188689
,many bubbles.,20.6,1603649491825,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,1L6fMBtTJaqYBxRWejRI,2020-10-25T18:11:31.825Z,,725.188689
,many bubbles.,20.4,1603635033786,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,bnxbZHneLfeaq1LN5zjb,2020-10-25T14:10:33.786Z,,725.188689
,many bubbles.,20,1603624074361,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,SzcKjGJN0AkQNM60geLL,2020-10-25T11:07:54.361Z,,725.188689
NaN,many bubbles.,20.9,1603605830177,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,EHSUorEhxGgrCJZPonvB,2020-10-25T06:03:50.177Z,NaN,725.188689
NaN,few bubbles,20,1603579899620,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,lo1RZTSEK1mStDXgc2cA,2020-10-24T22:51:39.620Z,NaN,725.188689
,"fermentation has started, few bubbles",20.4,1603574733380,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,dSwdYXqtylL7XihbTKZa,2020-10-24T21:25:33.380Z,,435.113213
NaN,no bubbles.,21.7,1603569505030,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,IKgcQINZ40tlhfq0r5AZ,2020-10-24T19:58:25.030Z,NaN,0.145038
NaN,no bubbles.,21.7,1603563327739,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,ySqdOTC2fhK9W9wdhcVL,2020-10-24T18:15:27.739Z,NaN,0.145038
NaN,pitched 5 grams yeast.,21.7,1603556640000,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,h9IfWPRal5W7ZPATxd2t,2020-10-24T16:24:00.000Z,NaN,0.145038
1.041,,22.7,1603552039938,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,2benKa2Pb9GubosXcm6Y,2020-10-24T15:07:19.938Z,NaN,0
