temp,type,comment,sg,time,id,__acc_reading_doc_id,__acc_reading_data_id,timepoint,pressure,ph
17.3,manual,,,1737342000000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,4v6UWOnDdlD4Bq5v6PeCQ4932pEKII,2025-01-20T03:00:00.000Z
17.2,manual,,,1737327600000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,RF4b3z2QFOYHd776q1W2Eg03KKxfLD,2025-01-19T23:00:00.000Z
16.9,manual,,,1737313200000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,yJ8uvh74mroJYIqRUz2p6ox6fgTUhL,2025-01-19T19:00:00.000Z
16.5,manual,,,1737298800000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,tJkab08l7iSSeuUiZstrbPptWtD2o5,2025-01-19T15:00:00.000Z
17.4,manual,,,1737284400000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,Tzl2j6oQ55bcZAp9rwEoEj3jjavqiT,2025-01-19T11:00:00.000Z
17.3,manual,,,1737270000000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,A3w4H8J5Zb1s9ooSKt0ylAOAfUU8dK,2025-01-19T07:00:00.000Z
16.9,manual,,,1737255600000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,7QC3M0TM1jn7OsQzylOCkj6QuNNYzs,2025-01-19T03:00:00.000Z
17.4,manual,,,1737241200000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,ffhydk6te3m4zZdwi9qICY07GkNqq7,2025-01-18T23:00:00.000Z
17.4,manual,,,1737226800000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,PoegoDKhoPhGh2eiXrtNLLrSpMC1Qy,2025-01-18T19:00:00.000Z
17.1,manual,,,1737212400000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,ULoZ29b0mzmyVbO52uer29gPZxQiQx,2025-01-18T15:00:00.000Z
